,artistas,cancion_id,emocion,imagen,preview_url,titulo
833,['Eagles Of Death Metal'],0YQXMFYxfHNagYPgQvurKH,Alegre,https://i.scdn.co/image/0613d67da4c3b99b1b229265e9a4d168cf8684d4,https://p.scdn.co/mp3-preview/dca0e483c0f41a8dd18a14b908e39a3142903cec?cid=8ef0ee1341c140f2bfebf028664b280d,Miss Alissa
834,['Viola Beach'],0BGSTqSt8gGSp2sJt9quYG,Relajado,https://i.scdn.co/image/3691231563e74333f93a6aabf92ed4b17965a8dc,https://p.scdn.co/mp3-preview/0f68b21aeba70bedec6762a7ac6ccabbcf33304b?cid=8ef0ee1341c140f2bfebf028664b280d,Swings & Waterslides
835,"['C. Tangana', 'Alizzz']",0Umt5FqtUbnP4iR1QejfzB,Excitado,https://i.scdn.co/image/875e44735ca8ba27135b74f08a0eff87fc3f481a,https://p.scdn.co/mp3-preview/83fad8671948a092e23344b330de6058c4ba73de?cid=8ef0ee1341c140f2bfebf028664b280d,Llorando en la Limo
836,['Beret'],7HNJNqsBZ7qc6UmYEq8bie,Calmado,https://i.scdn.co/image/688b01d66b753ddff08dbbed0ea39001d9f79be6,https://p.scdn.co/mp3-preview/2e4a05f2827dda7baf3b009fd6142143b061b839?cid=8ef0ee1341c140f2bfebf028664b280d,Lo siento
837,['Maluma'],0QS5rZpm5zN9wV9lJgjyUE,Alegre,https://i.scdn.co/image/47b0d8cc5d9004761b5568fbe7f30f114a59fb55,https://p.scdn.co/mp3-preview/93f3a18c53842676716b6d7a575281e159417b66?cid=8ef0ee1341c140f2bfebf028664b280d,El Préstamo
838,"['Natti Natasha', 'Bad Bunny']",2iCOdoyDmWG3hWkbtH1KB2,Alegre,https://i.scdn.co/image/14508a8993938d12707a46e1cf21e2a2f46513b6,https://p.scdn.co/mp3-preview/afcc72007e22c4adac5996b37667b3c3c8ad99e1?cid=8ef0ee1341c140f2bfebf028664b280d,Amantes de una Noche
839,['Ozuna'],5Y9fnynLlIvqtM710MHzfz,Deprimido,https://i.scdn.co/image/be41af2ac36aeb3f8019d06971e486a932159726,https://p.scdn.co/mp3-preview/2920028c8d64a9cc91db74dab8e19f96cdb9f321?cid=8ef0ee1341c140f2bfebf028664b280d,Síguelo Bailando
840,"['Ricky Martin', 'Wisin', 'Yandel']",0oFqlgK2LJ9eMlpGBCmRvf,Exaltado,https://i.scdn.co/image/012c45f8c16bbfdac6426a80d70e803d5a9f9e8e,https://p.scdn.co/mp3-preview/d4b9957916e399c5bb9b97a49559c651554bef78?cid=8ef0ee1341c140f2bfebf028664b280d,Fiebre
841,"['Aitana', 'Ana Guerra']",3deJrWvoEBWOAba3G2arNE,Exaltado,https://i.scdn.co/image/ef3a942304b5ccbf5231cf4ee6b7dcfb6e56f94e,https://p.scdn.co/mp3-preview/f2a5920169164bca831eb350c6b456b7326b8bf1?cid=8ef0ee1341c140f2bfebf028664b280d,Lo Malo
842,"['Juan Magán', 'Belinda', 'Manuel Turizo', 'Snova', 'B-Case']",3xWEI23MLJrD0dpDcDUTW6,Excitado,https://i.scdn.co/image/5d82693d9b81475cccdc83efe143aed71a3af811,https://p.scdn.co/mp3-preview/f6d8a4f307f3b91ecb835a84aa9e63177e493ea3?cid=8ef0ee1341c140f2bfebf028664b280d,Déjate Llevar
843,"['Melendi', 'Carlos Vives']",42uFuC0Ob1JykwGlcrllDl,Aburrido,https://i.scdn.co/image/a9ecd4c33b1ad64645f2f93deede13374f6c28e9,https://p.scdn.co/mp3-preview/1b3cb74fc8b5bc8b97ae147211036878d7a2cd9c?cid=8ef0ee1341c140f2bfebf028664b280d,El Arrepentido
844,['Danny Ocean'],6De0lHrwBfPfrhorm9q1Xl,Excitado,https://i.scdn.co/image/64486e9f2e9606e696fd75e05d509377fe25d8c7,https://p.scdn.co/mp3-preview/e44589534ea9a8956c0305e1545977ae8a1a482c?cid=8ef0ee1341c140f2bfebf028664b280d,Me Rehúso
845,"['Reik', 'Ozuna', 'Wisin']",6jA8JUuPCGYjFcgw0AoM5T,Relajado,https://i.scdn.co/image/d883d69e8877741593844843f44b1dd5dd879fd8,https://p.scdn.co/mp3-preview/1b209904ea9a3a76ffe3b020c32c7c352ac7c4be?cid=8ef0ee1341c140f2bfebf028664b280d,Me Niego
846,['Ian Brown'],3G9pvKzfQDLbrkUH6ZTWdi,Sereno,https://i.scdn.co/image/8467fbb12d7b6f8540fcf402ff40ea2764b60cf6,https://p.scdn.co/mp3-preview/8b6da9251c73da3fc5612571bd18a623254f0e49?cid=8ef0ee1341c140f2bfebf028664b280d,F.E.A.R.
847,['The Black Keys'],46iI0binWzpkEJgIWTYUBR,Excitado,https://i.scdn.co/image/a62402bed2a8a8c4ef160d0104c4e0ffaca283e0,https://p.scdn.co/mp3-preview/ff2b18fdee4aa8f3945a03b6adcb2b67e04b9448?cid=8ef0ee1341c140f2bfebf028664b280d,Gold On The Ceiling
848,['Mac DeMarco'],7KmawNv6JUgZ54gSyVF6VQ,Aburrido,https://i.scdn.co/image/dfa4fc823e436ffdc0d423c39f2a990e125b89e0,https://p.scdn.co/mp3-preview/6ac31902d7251172e668bf275bce83fcccf23223?cid=8ef0ee1341c140f2bfebf028664b280d,Let Her Go
849,['My Bloody Valentine'],31MlWIdF4IZWLUzTUW1zg4,Activo,https://i.scdn.co/image/bcfc0851441c635b48fa81d73242f62816ae487c,https://p.scdn.co/mp3-preview/dfb866a78ba17ff7da577c5cff145cda1d99af06?cid=8ef0ee1341c140f2bfebf028664b280d,You Made Me Realise - Remastered Version
850,['Joy Division'],38wCbVfMreML5ZhF5iQuKA,Exaltado,https://i.scdn.co/image/4c8eb425fd826aa95021a81721e18937f83a8fd8,https://p.scdn.co/mp3-preview/2fcfed354e0516bb44f20ac5d92d0d7faf20adc9?cid=8ef0ee1341c140f2bfebf028664b280d,Disorder - 2007 Remastered Version
851,['Metronomy'],6zfczP87XO2SxWlQtnjFNa,Calmado,https://i.scdn.co/image/04af8a8c03eb7ac8c0c9fdf8054cce07ce3bfc98,https://p.scdn.co/mp3-preview/45199068ba52d3414be397ff0e149ca290fe64d4?cid=8ef0ee1341c140f2bfebf028664b280d,The Look
852,['The Cure'],2o49Twc3qrNMOt8gq9W06L,Exaltado,https://i.scdn.co/image/e81d48b7c1ba8874256a511ab2528eaec747469f,https://p.scdn.co/mp3-preview/db3e363bea389af082e776ab333ce9d6a385eb12?cid=8ef0ee1341c140f2bfebf028664b280d,Pictures Of You - Remastered
853,['Editors'],1wS6xC6DEUz1sVXpFtJLlY,Excitado,https://i.scdn.co/image/f00622f4a6de6db2423da9f5acc2524ab69c0323,https://p.scdn.co/mp3-preview/910d9587371386da2a5cff347dad19b6ae3b2e1a?cid=8ef0ee1341c140f2bfebf028664b280d,Sugar
854,['Red Hot Chili Peppers'],6fgbQt13JlpN59PytgTMsA,Sereno,https://i.scdn.co/image/5d7c133b41bf90b7ea1cdbc326ad18df4310c935,https://p.scdn.co/mp3-preview/958b3e3c13c8c1fed008400ec2a6b821a821cccc?cid=8ef0ee1341c140f2bfebf028664b280d,Snow (Hey Oh)
855,['Franz Ferdinand'],6NlE71TbUglmKQVLhE1H8R,Excitado,https://i.scdn.co/image/8601a7da3155f9fabaadd4a9de7cdb1c42a27d52,https://p.scdn.co/mp3-preview/a81b5bb45adf4ce5075ca9a1ef0e5020a4f34a2b?cid=8ef0ee1341c140f2bfebf028664b280d,Evil Eye
856,['Keane'],1QKQ8eP3aEsW4LEd42umP6,Exaltado,https://i.scdn.co/image/88af047431a2939265867e4be59ca9e0781ba878,https://p.scdn.co/mp3-preview/da1d919d5b2b59392577e3a55335fcd93e4d40bd?cid=8ef0ee1341c140f2bfebf028664b280d,Neon River
857,['Rodrigo Amarante'],79UBXIbADmf8nS90CrNGlu,Aburrido,https://i.scdn.co/image/ecbaa73fb6824d797dae92569d009387cd9a4dc1,https://p.scdn.co/mp3-preview/256f72f058371c26b9a5d61a2c51e309fc44b614?cid=8ef0ee1341c140f2bfebf028664b280d,Tuyo (Narcos Theme) - A Netflix Original Series Soundtrack
858,['XXXTENTACION'],0JP9xo3adEtGSdUEISiszL,Aburrido,https://i.scdn.co/image/2e70e7b198acc3bb03aaba9424c5fb23fb38c536,https://p.scdn.co/mp3-preview/91e4395aff0c73f044cf8a7215c08b010bd593e3?cid=8ef0ee1341c140f2bfebf028664b280d,Moonlight
859,['Rich The Kid'],17QaCiTklVj0c7VLqErDGu,Exaltado,https://i.scdn.co/image/3b374c5009c46b184f27d1734e60fda1cb9bca77,https://p.scdn.co/mp3-preview/a145a75d30fb71c2dd26c5b01926b2912079535f?cid=8ef0ee1341c140f2bfebf028664b280d,Plug Walk
860,['XXXTENTACION'],3ee8Jmje8o58CHK66QrVC2,Excitado,https://i.scdn.co/image/2e70e7b198acc3bb03aaba9424c5fb23fb38c536,https://p.scdn.co/mp3-preview/5b5a9c4dba2f360fd6cb10df457d2d97ad1ae1f6?cid=8ef0ee1341c140f2bfebf028664b280d,SAD!
861,"['Logic', 'Marshmello']",4EAV2cKiqKP5UPZmY6dejk,Excitado,https://i.scdn.co/image/e1027ef8b7cb3b4c91eb7f987e50e7d5b7047d5d,https://p.scdn.co/mp3-preview/26a710eb58586158da3a04553348f562f55e291e?cid=8ef0ee1341c140f2bfebf028664b280d,Everyday
862,"['Sean Paul', 'David Guetta', 'Becky G']",3soOPBuMK8YMdWnV7xpEyf,Excitado,https://i.scdn.co/image/cbe4585034c3c6f7d700b2c0e963b4f2d7798581,https://p.scdn.co/mp3-preview/9a9cc6bc67819b1e5c24409a7a1d68c328b6ce23?cid=8ef0ee1341c140f2bfebf028664b280d,Mad Love
863,"['Offset', 'Metro Boomin']",7sO5G9EABYOXQKNPNiE9NR,Deprimido,https://i.scdn.co/image/8b75671c743b3200aa273cc25790660f7af9d320,https://p.scdn.co/mp3-preview/65db0cfbd7235bcc2cafe698c656853f845a9133?cid=8ef0ee1341c140f2bfebf028664b280d,Ric Flair Drip (& Metro Boomin)
864,"['Kygo', 'Miguel']",6xTU6B6nFwKKTSZ9ySXS80,Alegre,https://i.scdn.co/image/f4381e0dbbe8f3f8a7407fbeb7bb45cc7f490319,https://p.scdn.co/mp3-preview/c28fb32de63c768e4e490f810720ee7a0975ec14?cid=8ef0ee1341c140f2bfebf028664b280d,Remind Me to Forget
865,['The Chainsmokers'],2JfXj2TERIkHwJpnG9f8uX,Calmado,https://i.scdn.co/image/a09d2dd80935c56b0183d4c4935c0b79a7e40103,https://p.scdn.co/mp3-preview/27fc0c96c3851fd22bee2fc3337567255e6b2539?cid=8ef0ee1341c140f2bfebf028664b280d,Sick Boy
866,"['Louis The Child', 'K.Flay']",2Th9BGKvfZG8bKQSACitwG,Alegre,https://i.scdn.co/image/6c5e51abac3f51b90a24602deecf802945fa9bd4,https://p.scdn.co/mp3-preview/c9cec7af0b683d1d81f06cbfe8f56d11b761da53?cid=8ef0ee1341c140f2bfebf028664b280d,It's Strange
867,['Sunny Day Real Estate'],3XTXwcIu8tC9kwRFIfCIjT,Exaltado,https://i.scdn.co/image/792f0e6b874223c35a6759d826955caf1e9b3acf,https://p.scdn.co/mp3-preview/b309b66516e5bca11e9172fce9140a8ab9ba7abf?cid=8ef0ee1341c140f2bfebf028664b280d,In Circles
868,['Triángulo de Amor Bizarro'],75utA0LkTfIazTudvYRfiN,Excitado,https://i.scdn.co/image/46282d4ac96bf197d2a96cc7ce7d60b1d48769aa,https://p.scdn.co/mp3-preview/cbc0f65afc509e9233564a8206b68d7576715473?cid=8ef0ee1341c140f2bfebf028664b280d,De la Monarquía a la Criptocracia
869,['Sufjan Stevens'],5GbVzc6Ex5LYlLJqzRQhuy,Aburrido,https://i.scdn.co/image/3d8a7689481b76b9a1852c03a8c844f212a427f5,https://p.scdn.co/mp3-preview/577c6a7a87f75bc9ec7422b0522fe1f2594b1450?cid=8ef0ee1341c140f2bfebf028664b280d,Mystery of Love
870,"['The Blues Brothers', 'Joe Gastwirt']",7dGwr20FexIzzhvUt54gOD,Exaltado,https://i.scdn.co/image/9dba7f6a17c8590b682b3561169178a349b628a4,https://p.scdn.co/mp3-preview/7d2b26ebb3ea20183b2f6ca4be60f040f0e2f3fa?cid=8ef0ee1341c140f2bfebf028664b280d,Soul Man (45 Version)
871,['The Psychedelic Furs'],4dk40nfaQav6b4ZsJ9OYUo,Exaltado,https://i.scdn.co/image/f81746f82154d6116bf8390ab600dd32c768588d,https://p.scdn.co/mp3-preview/b49970dc507b13393f9a6cda9e8ed4cd91b26ac9?cid=8ef0ee1341c140f2bfebf028664b280d,Love My Way
872,['Descendents'],5XXiK8GZjjmCHpBpUEm9z5,Exaltado,https://i.scdn.co/image/5963849cfd3e17b540924c469ea391f87f9a1bf8,https://p.scdn.co/mp3-preview/78392775bedf492c7a4520f5a0a14f0cfae243ac?cid=8ef0ee1341c140f2bfebf028664b280d,I'm The One
873,['Hot Chip'],6q6PeTloTbL2vb1Gt9sQQc,Exaltado,https://i.scdn.co/image/2842afa3fab1d6006a4b99ea05bc0911e4ec3ea0,https://p.scdn.co/mp3-preview/b2aff756752f1f31cad06783bfb5af4c93f306df?cid=8ef0ee1341c140f2bfebf028664b280d,Ready For The Floor
874,['My Bloody Valentine'],0d2MdbpCO8QhEPeA3qnKqB,Exaltado,https://i.scdn.co/image/63de36ba8b9de9282df454e584228048801a132c,https://p.scdn.co/mp3-preview/ae1e54588091a08d6a4dd14af0775b497a1c36ed?cid=8ef0ee1341c140f2bfebf028664b280d,When You Sleep - Remastered Version
875,['Primal Scream'],67ncFJWaIbJdqZl1bpEppz,Exaltado,https://i.scdn.co/image/bef8bb5f03429b2889a07867d971888c957d0410,https://p.scdn.co/mp3-preview/e4289a4da8e1aa532709bb4063d7fd63290739eb?cid=8ef0ee1341c140f2bfebf028664b280d,Movin' on Up
876,['Phoenix'],3AA8xNhDC0MpqwkGX3EP5V,Relajado,https://i.scdn.co/image/b8b96e31074847815dd61a772864c9e0978d90cc,https://p.scdn.co/mp3-preview/1a42fab99c251f09cc72a7c9a37f37f57383eb2a?cid=8ef0ee1341c140f2bfebf028664b280d,If I ever feel better
877,['Alice In Chains'],5g1gAVk9YsWjJHBya5zM77,Exaltado,https://i.scdn.co/image/25e6462479f9125b4aa5f49aa7380f7b2ff46480,https://p.scdn.co/mp3-preview/db57f3e4f2b4aefeb4c4a283cfd0f0a7332bf95a?cid=8ef0ee1341c140f2bfebf028664b280d,Shame In You
878,['Alex Torres'],15PrXE7w4l2YxN4xas1ymV,Activo,https://i.scdn.co/image/5f5026e9417407436c13067e851d6a14cb9f7fc3,https://p.scdn.co/mp3-preview/66577f636ff638e029f1130be4a03faf429140a3?cid=8ef0ee1341c140f2bfebf028664b280d,Eulogia Para Un Cuatro
879,"['Seinabo Sey', 'Kygo']",7hrDA2n8BVGLyHra0rBiFd,Calmado,https://i.scdn.co/image/6507ec16bbb17df4ad08cb3549aa9ea55088f57f,https://p.scdn.co/mp3-preview/50618b8c8461a30e091d4354e9f7378698a5467d?cid=8ef0ee1341c140f2bfebf028664b280d,Younger - Kygo Remix
880,['The Stone Roses'],4CWgqHRJjDLd2PCedMz8eY,Relajado,https://i.scdn.co/image/50b204a7fcc746f3520efa0d76ef56201f5c5fb3,https://p.scdn.co/mp3-preview/78315525d711501fdcc5a95ab5dc3a678c7e7ea0?cid=8ef0ee1341c140f2bfebf028664b280d,Waterfall - Remastered
881,['Simian'],6KLcIhlMdXwS5rIFjPbxyg,Calmado,https://i.scdn.co/image/a65859171606cee77863b8598d900d2baa35556b,https://p.scdn.co/mp3-preview/5b1eb8eb4e630bdfeed26b3bf4fa0c732b31f258?cid=8ef0ee1341c140f2bfebf028664b280d,We Are Your Friends - Radio Edit
882,['The Vaccines'],0XiZ2H6hFwXGm5CjoJza0a,Exaltado,https://i.scdn.co/image/1ffda14546f6cb66593750f4b0f71406e71aa555,https://p.scdn.co/mp3-preview/cb053b75b0535cbb3ed5e17e2556633783376291?cid=8ef0ee1341c140f2bfebf028664b280d,I Can't Quit
883,['Interpol'],4iLG33TT4HaVILLC0q4rEn,Excitado,https://i.scdn.co/image/836e7b3389347275fadbaacd859d9cc26587fbe0,https://p.scdn.co/mp3-preview/0105ea8cc3998e2fc626e3b08b35b7e0d84450e1?cid=8ef0ee1341c140f2bfebf028664b280d,Rest My Chemistry
884,['The Libertines'],79hW2iblmoT71PtfEj40Rn,Exaltado,https://i.scdn.co/image/7f797aecc9f45dfdc90c89c86b5e66be09920bdb,https://p.scdn.co/mp3-preview/6934eea38e849f799c1682d8def8a564ca38bd27?cid=8ef0ee1341c140f2bfebf028664b280d,Time For Heroes
885,['Oasis'],726Bm6HoMMOwrJlxqbfO45,Exaltado,https://i.scdn.co/image/0f3d59aef7581cbfcf03983c480558eee7daeaf5,https://p.scdn.co/mp3-preview/09b8b572554e5afcde8e45fd2dba61ca70a72d7b?cid=8ef0ee1341c140f2bfebf028664b280d,Live Forever - Remastered
886,['Kasabian'],1t8TCORVxdItzE3zy1X0tv,Exaltado,https://i.scdn.co/image/70c40c62c09d0db73a2abe2d6f8c5cafe8c98a11,https://p.scdn.co/mp3-preview/0dd2e27756f6f74773f840eac2017173773ca1b8?cid=8ef0ee1341c140f2bfebf028664b280d,L.S.F.
887,['The Vaccines'],6XCo0c6gNbKr0a7L5aI3bq,Exaltado,https://i.scdn.co/image/4af82afab5ad3fa1bf5a8d95893f2e6be2eb859e,https://p.scdn.co/mp3-preview/293d247f953f373c488d844c6ce0898a3ac429b5?cid=8ef0ee1341c140f2bfebf028664b280d,I Always Knew
888,['The Smiths'],0WQiDwKJclirSYG9v5tayI,Exaltado,https://i.scdn.co/image/b7fac1b9cf9f01e5cf66d3bfde7cffa1c9e0c234,https://p.scdn.co/mp3-preview/839d38dbf04ca2ff858eb03d0442358ffb393adb?cid=8ef0ee1341c140f2bfebf028664b280d,There Is A Light That Never Goes Out - 2011 Remastered Version
889,['The Vaccines'],6IPHnklBy7Q1shJweUt41I,Sereno,https://i.scdn.co/image/1ffda14546f6cb66593750f4b0f71406e71aa555,https://p.scdn.co/mp3-preview/36898cb2799b5129b835029e15e9c42a9888a11a?cid=8ef0ee1341c140f2bfebf028664b280d,Nightclub
890,['Shawn Mendes'],7wvYmO5QscgIDDT0eNwbYX,Aburrido,https://i.scdn.co/image/1d020b92949a58ad3318727e3e86000e6cd675a9,https://p.scdn.co/mp3-preview/8e55567a82965dc78d4312acc4efe8d9d1ebffbf?cid=8ef0ee1341c140f2bfebf028664b280d,Lost In Japan
891,['Shawn Mendes'],79jX8RM5CgPqDKdGEKNW9K,Exaltado,https://i.scdn.co/image/a730e83c2ffeb3e47e443447d8f1d9ab77a8bf78,https://p.scdn.co/mp3-preview/bef07097053d359b647a85629f75d3a2c949fc8a?cid=8ef0ee1341c140f2bfebf028664b280d,In My Blood
892,"['David Guetta', 'Martin Garrix', 'Brooks']",6RnkFd8Fqqgk1Uni8RgqCQ,Activo,https://i.scdn.co/image/2e55b9c247cc6b0b713fbbce9db0527a932f8748,https://p.scdn.co/mp3-preview/6c6d08d072afd9e943988190a29a484055376fd0?cid=8ef0ee1341c140f2bfebf028664b280d,Like I Do
893,['The Weeknd'],4MPTj8lMMvxLwT3EwuXFop,Relajado,https://i.scdn.co/image/239a6b510014280a88f1ee8fcae44c6f7978bb39,https://p.scdn.co/mp3-preview/399aca96932b7322812fa500e669c5fa66908dda?cid=8ef0ee1341c140f2bfebf028664b280d,Call Out My Name
894,['Taylor Swift'],7CneiDesUKFJO3Ix01dnfr,Sereno,https://i.scdn.co/image/abd96549fa53000a633d64cbab5a69a623b6bdfa,https://p.scdn.co/mp3-preview/fefd093ceea8b01b3600fcf498defbdb5b4bde5c?cid=8ef0ee1341c140f2bfebf028664b280d,Delicate
895,"['Migos', 'Drake']",1jr1BnpXymcf2i97mTR8tJ,Aburrido,https://i.scdn.co/image/79ef8fb6e772a47e3e045a747376dca7b900583e,https://p.scdn.co/mp3-preview/2ca12c6592655774949d32dd809ae29e2edd8919?cid=8ef0ee1341c140f2bfebf028664b280d,Walk It Talk It
896,"['Lil Dicky', 'Chris Brown']",10Igtw8bSDyyFs7KIsKngZ,Triste,https://i.scdn.co/image/1ec5d6e1b6c12b28710be6a4f4d9ba56afb4e87e,https://p.scdn.co/mp3-preview/82e32cdccaf75bbc4206cf94f8e800a992db3190?cid=8ef0ee1341c140f2bfebf028664b280d,Freaky Friday (feat. Chris Brown)
897,['The Weeknd'],4rv1ww0dUwFZcDVPqhcOcX,Alegre,https://i.scdn.co/image/239a6b510014280a88f1ee8fcae44c6f7978bb39,https://p.scdn.co/mp3-preview/e5a95af5b28b8aef32a2cb8d3a25424f2a587278?cid=8ef0ee1341c140f2bfebf028664b280d,Try Me
898,"['The Weeknd', 'Gesaffelstein']",5rgnyXr2PXFWsAnPFew077,Relajado,https://i.scdn.co/image/239a6b510014280a88f1ee8fcae44c6f7978bb39,https://p.scdn.co/mp3-preview/19e0ca1e4b6ae9634ea5034ae006e2f0183182ae?cid=8ef0ee1341c140f2bfebf028664b280d,I Was Never There
899,['Wolfine'],3xcCix7Jv1Rp90YVmgo35D,Relajado,https://i.scdn.co/image/a3dde97cd07f9945517353ee4a9f46e480b11c35,https://p.scdn.co/mp3-preview/d3571f82582755a3ff2e04635b7cb53931e82d01?cid=8ef0ee1341c140f2bfebf028664b280d,Bella
900,['The Weeknd'],72TyiiduRmczEbDIEtKQdR,Deprimido,https://i.scdn.co/image/9a1ab63b2e11e622d07f2cd89f33c976743f1fd5,https://p.scdn.co/mp3-preview/6023871baa5d4eabb48b7d0bf18758b7c7642bcf?cid=8ef0ee1341c140f2bfebf028664b280d,Wasted Times
901,"['The Weeknd', 'Gesaffelstein']",13wNEvWmBsWaWVtiLPRIW5,Aburrido,https://i.scdn.co/image/9a1ab63b2e11e622d07f2cd89f33c976743f1fd5,https://p.scdn.co/mp3-preview/08196c0d85eae519b821b1f20bf2aedb5f91592c?cid=8ef0ee1341c140f2bfebf028664b280d,Hurt You
902,['Rich The Kid'],6mAz8D1TmlTuef90dbNIiZ,Exaltado,https://i.scdn.co/image/4a05d4f5bec8e872222f9a0e2adb1b1cbc91ea36,https://p.scdn.co/mp3-preview/73768eb9d27bf4121829026c8ca29c37ace5c220?cid=8ef0ee1341c140f2bfebf028664b280d,Plug Walk
903,['The Weeknd'],26Fqtv4Aa7kyd1WWGHai6A,Aburrido,https://i.scdn.co/image/9a1ab63b2e11e622d07f2cd89f33c976743f1fd5,https://p.scdn.co/mp3-preview/a41adf992c1f1ac7eb4097612bc1eb3f739e7cfe?cid=8ef0ee1341c140f2bfebf028664b280d,Privilege
904,"['Dua Lipa', 'KREAM']",4NkgQJFG0aDHXyylIGnmJ4,Excitado,https://i.scdn.co/image/3df93bdc3b5d643c679dcc6e8a809a83acf59e32,https://p.scdn.co/mp3-preview/1c95d448154afd21f6e60caa75762d096f0d03c0?cid=8ef0ee1341c140f2bfebf028664b280d,New Rules - KREAM Remix
905,['Aitana'],3xw6Utrz7j2kg7serGcX0P,Excitado,https://i.scdn.co/image/268416029eb24f4fffc31372f2719e566a313c4a,https://p.scdn.co/mp3-preview/1f43eb38cc48eb4f21ac35d8d1757620929f91e4?cid=8ef0ee1341c140f2bfebf028664b280d,New Rules
906,"['Ozuna', 'J Balvin']",0MIcPSq9n2z5H8TAfEstri,Aburrido,https://i.scdn.co/image/be41af2ac36aeb3f8019d06971e486a932159726,https://p.scdn.co/mp3-preview/bb8499726d78e35f77ac964e4bd71cddafada8c8?cid=8ef0ee1341c140f2bfebf028664b280d,Quiero Repetir
907,['Ozuna'],3mxWDt0eKXfl4C1e4oIP0J,Exaltado,https://i.scdn.co/image/be41af2ac36aeb3f8019d06971e486a932159726,https://p.scdn.co/mp3-preview/1126493551b3be5dcc9b51ca949442eea4662518?cid=8ef0ee1341c140f2bfebf028664b280d,Se Preparó
908,"['Jesse & Joy', 'Gente De Zona']",0yyZN5ASdrYu0XYWFzfxUu,Exaltado,https://i.scdn.co/image/aadba069885777d4cfd1102b5bdb6935d97e211f,https://p.scdn.co/mp3-preview/9d8678f70b93310bdb5fb16b1d865de9d7592604?cid=8ef0ee1341c140f2bfebf028664b280d,3 A.M.
909,"['Becky G', 'Bad Bunny']",7JNh1cfm0eXjqFVOzKLyau,Exaltado,https://i.scdn.co/image/e332f9b003d71ade5f2b2ebdc0e39bf9647a84a2,https://p.scdn.co/mp3-preview/0187f1ad7a9435bb9ac27aa72975a7db4c98a7d1?cid=8ef0ee1341c140f2bfebf028664b280d,Mayores
910,['Second'],4jVKz0C04KECuICCgDleS0,Excitado,https://i.scdn.co/image/c55dd475eb401b624e5a862e1d8d33ce62603141,https://p.scdn.co/mp3-preview/e4a7b761118c237b16f42bbff60e376af56d5ef5?cid=8ef0ee1341c140f2bfebf028664b280d,2502
911,"['Quique Gonzalez', 'Los Detectives']",0nmHaKsGzOpwJ2AMoaPRBe,Sereno,https://i.scdn.co/image/cb493e98cae989be5361b99779f8898b909ba520,https://p.scdn.co/mp3-preview/10530dd6fe3568248d16ba20a72fcf35eff4320f?cid=8ef0ee1341c140f2bfebf028664b280d,Se Estrechan en el Corazón (feat. Los Detectives)
912,"['Ana Mena', 'Becky G', 'De La Ghetto']",7EhLfrKAUXOjVGkfVyXMdK,Excitado,https://i.scdn.co/image/de3e8159828c4e04858cc17e7154b3fdacebef16,https://p.scdn.co/mp3-preview/10c7034558f9191e95fe4524ff67dacb7b6fea50?cid=8ef0ee1341c140f2bfebf028664b280d,Ya Es Hora
913,['Delafe y las flores azules'],4UiVrA1zCgDxbjBWHzxCmX,Relajado,https://i.scdn.co/image/e040b0f4d52da75dd58c251fc543561288cfeed7,https://p.scdn.co/mp3-preview/8803e2e0724dd986346f4243a5ace69619725ead?cid=8ef0ee1341c140f2bfebf028664b280d,Tesoro
914,['Nudozurdo'],156RnaHNVTVDLunoSd9BoC,Sereno,https://i.scdn.co/image/fb2647a4a319a3361258ef66c296133c98a924d4,https://p.scdn.co/mp3-preview/3e9b0759e1b99e9df7d36d52dd188ff473156d25?cid=8ef0ee1341c140f2bfebf028664b280d,Beso Co-Rector
915,['Lori Meyers'],4iUzRZW4b9bHFcErFZzpYv,Excitado,https://i.scdn.co/image/e4a1c5d193a7358f87038286517f89bbeff34f7c,https://p.scdn.co/mp3-preview/057f33d892f694ff80cb5c2342250aa70d4e9c25?cid=8ef0ee1341c140f2bfebf028664b280d,Mi Realidad
916,"['The New Raemon', 'McEnroe']",0T7uG0sgrq2WsjpdbdMsHa,Calmado,https://i.scdn.co/image/0bf51bb5f1dc435f3b6cb849391d59cb1140c141,https://p.scdn.co/mp3-preview/52259051c6d4a944040e6b6e8d8ec5e625692638?cid=8ef0ee1341c140f2bfebf028664b280d,Gracia
917,['Los Piratas'],6eXd11onlRlboYTU3LSjfa,Excitado,https://i.scdn.co/image/a36948f5528ace661d4d4905e885d9e709039a5c,https://p.scdn.co/mp3-preview/60d423881e333c8746bdbbe4d85229b461e353ef?cid=8ef0ee1341c140f2bfebf028664b280d,Quiero verte respirar - Directo
918,['Jero Romero'],4OUQ226JV81vI2Tcix0Z5a,Aburrido,https://i.scdn.co/image/691be440ca458fc92b97dfde92bc6c190921ca50,https://p.scdn.co/mp3-preview/23d9e9c00b9f013c48e47cbc966ac9d45c2be5ad?cid=8ef0ee1341c140f2bfebf028664b280d,Correcto
919,['Polock'],2U41sQvALTuHcZSymhKbgh,Excitado,https://i.scdn.co/image/50fff167586404f7b35f92e4464cf855d8060364,https://p.scdn.co/mp3-preview/d2e82ee7094696dd24b44e027c7fda344f45c7bb?cid=8ef0ee1341c140f2bfebf028664b280d,Morricone
